"data_id","treat","age","education","black","hispanic","married","nodegree","re75","re78"
"Lalonde Sample",0,23,10,1,0,0,1,0,0
"Lalonde Sample",0,38,10,1,0,0,1,0,12429.91015625
"Lalonde Sample",0,24,11,1,0,0,1,0,0
"Lalonde Sample",0,19,10,0,1,0,1,1197.46203613281,11223.7197265625
"Lalonde Sample",0,23,11,1,0,0,1,0,5088.759765625
"Lalonde Sample",0,20,7,0,1,0,1,0,4374.0400390625
"Lalonde Sample",0,25,10,1,0,1,1,9319.4443359375,0
"Lalonde Sample",0,21,11,1,0,0,1,0,1553.291015625
"Lalonde Sample",0,25,10,1,0,0,1,0,0
"Lalonde Sample",0,22,11,1,0,1,1,0,1698.30395507812
"Lalonde Sample",0,29,9,0,1,0,1,16341.16015625,16900.30078125
"Lalonde Sample",0,21,11,1,0,0,1,1862.88903808594,11630.66015625
"Lalonde Sample",0,21,7,1,0,0,1,0,11011.5703125
"Lalonde Sample",0,23,11,1,0,0,1,0,0
"Lalonde Sample",0,20,12,1,0,0,0,1371.47302246094,20893.109375
"Lalonde Sample",0,21,11,0,1,0,1,8920.470703125,20857.83984375
"Lalonde Sample",0,26,12,1,0,0,0,7322.037109375,4677.048828125
"Lalonde Sample",0,24,12,0,0,0,0,0,11294.6298828125
"Lalonde Sample",0,43,10,1,0,0,1,4128.44287109375,7565.27294921875
"Lalonde Sample",0,31,11,1,0,0,1,1726.44494628906,0
"Lalonde Sample",0,22,11,1,0,0,1,2707.3720703125,100.699798583984
"Lalonde Sample",0,29,11,1,0,0,1,0,0
"Lalonde Sample",0,24,11,1,0,0,1,0,14626.3896484375
"Lalonde Sample",0,22,9,1,0,0,1,0,12898.3798828125
"Lalonde Sample",0,19,11,1,0,0,1,8870.87890625,7396.2919921875
"Lalonde Sample",0,28,11,1,0,0,1,0,5767.1328125
"Lalonde Sample",0,18,10,0,1,0,1,0,6527.9189453125
"Lalonde Sample",0,18,9,1,0,0,1,2138.09399414062,5767.7041015625
"Lalonde Sample",0,26,10,1,0,0,1,0,3931.23803710938
"Lalonde Sample",0,25,10,1,0,0,1,0,20942.240234375
"Lalonde Sample",0,26,12,1,0,0,0,8479.5927734375,10820.5498046875
"Lalonde Sample",0,23,11,1,0,0,1,29897.189453125,23483.44921875
"Lalonde Sample",0,20,8,0,1,0,1,1124.80102539062,11731.2001953125
"Lalonde Sample",0,24,10,1,0,0,1,0,0
"Lalonde Sample",0,27,13,1,0,0,0,8797.34765625,1653.48095703125
"Lalonde Sample",0,26,5,1,0,0,1,0,0
"Lalonde Sample",0,37,10,1,0,0,1,8606.7431640625,0
"Lalonde Sample",0,36,10,1,0,0,1,0,14690.349609375
"Lalonde Sample",0,22,11,1,0,0,1,0,0
"Lalonde Sample",0,22,9,1,0,0,1,506.407592773438,604.19873046875
"Lalonde Sample",0,25,12,1,0,0,0,0,3418.09692382812
"Lalonde Sample",0,22,10,1,0,0,1,1765.67602539062,0
"Lalonde Sample",0,27,11,1,0,0,1,0,11197.33984375
"Lalonde Sample",0,29,8,1,0,0,1,0,0
"Lalonde Sample",0,18,9,1,0,0,1,2006.62902832031,6546.009765625
"Lalonde Sample",0,24,12,1,0,0,0,0,0
"Lalonde Sample",0,27,9,0,1,0,1,1596.76196289062,6723.4140625
"Lalonde Sample",0,19,9,1,0,0,1,902.456481933594,1914.41394042969
"Lalonde Sample",0,22,10,1,0,0,1,0,0
"Lalonde Sample",0,29,12,1,0,0,0,1359.34704589844,132.759994506836
"Lalonde Sample",0,30,11,1,0,1,1,9311.9384765625,3982.80102539062
"Lalonde Sample",0,22,7,1,0,0,1,13503.76953125,11607.08984375
"Lalonde Sample",0,24,7,1,0,0,1,0,1455.68994140625
"Lalonde Sample",0,29,14,1,0,0,0,3357.18505859375,7226.048828125
"Lalonde Sample",0,29,12,1,0,0,0,0,1890.93701171875
"Lalonde Sample",0,22,11,1,0,0,1,1321.66003417969,2639.2900390625
"Lalonde Sample",0,25,11,0,1,1,1,0,4485.6162109375
"Lalonde Sample",0,30,12,1,0,0,0,0,13613.349609375
"Lalonde Sample",0,22,8,1,0,0,1,0,1390.50903320312
"Lalonde Sample",0,55,3,1,0,0,1,0,5843.7958984375
"Lalonde Sample",0,35,10,1,0,0,1,9902.7626953125,9453.8271484375
"Lalonde Sample",0,20,10,1,0,0,1,0,8598.5224609375
"Lalonde Sample",0,29,9,1,0,0,1,1203.82397460938,9378.6533203125
"Lalonde Sample",0,20,11,1,0,0,1,3470.38891601562,7896.70703125
"Lalonde Sample",0,27,9,1,0,0,1,2129.01611328125,0
"Lalonde Sample",0,28,10,1,0,1,1,6449.47998046875,16988.1796875
"Lalonde Sample",0,20,11,1,0,0,1,2531.31103515625,0
"Lalonde Sample",0,26,14,1,0,1,0,2025.56604003906,0
"Lalonde Sample",0,19,8,0,1,0,1,1087.80297851562,2987.10107421875
"Lalonde Sample",0,34,11,1,0,0,1,0,2920.19897460938
"Lalonde Sample",0,22,12,1,0,0,0,0,0
"Lalonde Sample",0,32,12,0,1,1,0,0,6735.31982421875
"Lalonde Sample",0,19,11,1,0,0,1,1868.02099609375,0
"Lalonde Sample",0,31,10,1,0,0,1,0,0
"Lalonde Sample",0,18,9,1,0,0,1,0,0
"Lalonde Sample",0,28,10,1,0,0,1,4479.5869140625,128.671997070312
"Lalonde Sample",0,32,12,1,0,0,0,12419.1796875,10673.7001953125
"Lalonde Sample",0,50,10,0,1,0,1,0,0
"Lalonde Sample",0,20,12,1,0,0,0,591.815124511719,4159.9189453125
"Lalonde Sample",0,25,11,1,0,1,1,0,44.7554588317871
"Lalonde Sample",0,23,10,1,0,1,1,0,0
"Lalonde Sample",0,21,14,1,0,0,0,5926.794921875,29408.0390625
"Lalonde Sample",0,38,10,1,0,0,1,0,0
"Lalonde Sample",0,25,7,0,1,0,1,1177.11804199219,9722.3486328125
"Lalonde Sample",0,25,10,1,0,1,1,0,3701.81201171875
"Lalonde Sample",0,29,12,1,0,0,0,2080.208984375,16969.94921875
"Lalonde Sample",0,42,10,1,0,0,1,0,6930.3359375
"Lalonde Sample",0,39,12,1,0,1,0,0,3795.79907226562
"Lalonde Sample",0,27,11,1,0,1,1,20035.259765625,9074.763671875
"Lalonde Sample",0,34,13,1,0,1,0,0,5193.2470703125
"Lalonde Sample",0,25,11,1,0,1,1,3266.40600585938,479.267700195312
"Lalonde Sample",0,28,10,1,0,0,1,10068.400390625,0
"Lalonde Sample",0,24,7,1,0,0,1,0,2193.52807617188
"Lalonde Sample",0,32,11,1,0,0,1,0,11120.5302734375
"Lalonde Sample",0,27,13,1,0,0,0,0,7609.51806640625
"Lalonde Sample",0,20,12,1,0,0,0,4932.21484375,6086.9658203125
"Lalonde Sample",0,29,13,1,0,0,0,2265.5791015625,2725.32202148438
"Lalonde Sample",0,26,10,1,0,0,1,0,2169.02709960938
"Lalonde Sample",0,44,11,1,0,0,1,0,0
"Lalonde Sample",0,24,9,1,0,0,1,4118.68115234375,597.419982910156
"Lalonde Sample",0,28,10,0,0,1,1,6346.19287109375,6793.0771484375
"Lalonde Sample",0,24,11,1,0,0,1,1327.99304199219,9495.90234375
"Lalonde Sample",0,25,11,1,0,0,1,0,1264.23205566406
"Lalonde Sample",0,25,8,1,0,1,1,515.827392578125,14281.3095703125
"Lalonde Sample",0,23,11,1,0,0,1,5716.4072265625,10274.83984375
"Lalonde Sample",0,20,11,1,0,0,1,1650.46105957031,278.875091552734
"Lalonde Sample",0,24,12,1,0,0,0,8100.533203125,11235.1103515625
"Lalonde Sample",0,20,11,0,0,1,1,8159.5068359375,6336.783203125
"Lalonde Sample",0,25,12,1,0,0,0,0,0
"Lalonde Sample",0,28,11,1,0,0,1,863.4794921875,0
"Lalonde Sample",0,28,12,1,0,1,0,0,0
"Lalonde Sample",0,21,12,0,0,0,0,5440.81494140625,11544.009765625
"Lalonde Sample",0,24,11,0,0,0,1,1468.38305664062,10361.6904296875
"Lalonde Sample",0,32,10,1,0,0,1,0,0
"Lalonde Sample",0,21,10,1,0,1,1,1785.18005371094,6831.10595703125
"Lalonde Sample",0,21,8,1,0,0,1,6608.30419921875,3083.5810546875
"Lalonde Sample",0,25,10,1,0,1,1,11696.3701171875,11127.2802734375
"Lalonde Sample",0,22,10,0,0,1,1,23031.98046875,5448.80078125
"Lalonde Sample",0,22,10,1,0,0,1,0,0
"Lalonde Sample",0,19,9,1,0,0,1,0,5712.64306640625
"Lalonde Sample",0,31,10,1,0,1,1,0,0
"Lalonde Sample",0,23,11,1,0,0,1,0,0
"Lalonde Sample",0,22,11,1,0,0,1,875.261474609375,9139.65234375
"Lalonde Sample",0,33,11,1,0,0,1,0,0
"Lalonde Sample",0,27,10,1,0,0,1,0,1184.88195800781
"Lalonde Sample",0,29,11,1,0,1,1,0,10225.8798828125
"Lalonde Sample",0,38,10,1,0,1,1,14701.9501953125,4393.52294921875
"Lalonde Sample",0,20,6,1,0,0,1,2850.61010742188,0
"Lalonde Sample",0,23,10,1,0,0,1,0,0
"Lalonde Sample",0,29,11,1,0,0,1,3256.1650390625,3290.29296875
"Lalonde Sample",0,26,9,1,0,0,1,6955.05419921875,11856.8798828125
"Lalonde Sample",0,25,9,1,0,1,1,0,4715.37109375
"Lalonde Sample",0,24,11,1,0,0,1,13370.580078125,19533.880859375
"Lalonde Sample",0,25,10,1,0,0,1,0,289.789886474609
"Lalonde Sample",0,23,11,0,0,0,1,19995.640625,12896.2197265625
"Lalonde Sample",0,25,13,1,0,0,0,3751.04809570312,1672.77600097656
"Lalonde Sample",0,20,9,1,0,0,1,9164.44921875,8924.39453125
"Lalonde Sample",0,25,11,1,0,0,1,3072.72607421875,284.658386230469
"Lalonde Sample",0,29,12,0,0,0,0,12205.1396484375,16328.9599609375
"Lalonde Sample",0,25,9,1,0,1,1,16946.630859375,7343.9638671875
"Lalonde Sample",0,23,11,1,0,0,1,580.790100097656,0
"Lalonde Sample",0,44,9,1,0,1,1,10857.240234375,12359.3095703125
"Lalonde Sample",0,22,12,1,0,1,0,9352.19921875,8072.18115234375
"Lalonde Sample",0,20,11,0,0,0,1,1159.13098144531,0
"Lalonde Sample",0,36,11,1,0,0,1,7311.56103515625,0
"Lalonde Sample",0,24,10,1,0,0,1,0,0
"Lalonde Sample",0,28,8,0,0,0,1,0,8190.4208984375
"Lalonde Sample",0,39,11,1,0,0,1,83.6896362304688,0
"Lalonde Sample",0,27,12,0,1,0,0,24276.970703125,15762.8798828125
"Lalonde Sample",0,31,10,1,0,0,1,520.4462890625,14527.8798828125
"Lalonde Sample",0,26,6,1,0,0,1,0,4813.0498046875
"Lalonde Sample",0,30,11,1,0,1,1,24105.390625,7263.02490234375
"Lalonde Sample",0,31,8,1,0,0,1,4577.68017578125,6153.830078125
"Lalonde Sample",0,26,8,1,0,0,1,5562.59814453125,3523.57788085938
"Lalonde Sample",0,26,10,1,0,1,1,9107.4306640625,12659.580078125
"Lalonde Sample",0,24,12,1,0,0,0,159.884704589844,0
"Lalonde Sample",0,25,11,1,0,0,1,2455.06689453125,8764.1484375
"Lalonde Sample",0,29,9,1,0,0,1,9160.693359375,0
"Lalonde Sample",0,30,14,1,0,1,0,0,7344.67822265625
"Lalonde Sample",0,25,10,1,0,1,1,0,0
"Lalonde Sample",0,41,12,1,0,0,0,9818.466796875,0
"Lalonde Sample",0,29,11,1,0,1,1,0,0
"Lalonde Sample",0,25,12,1,0,1,0,0,0
"Lalonde Sample",0,28,13,1,0,0,0,0,0
"Lalonde Sample",0,23,11,1,0,0,1,0,4350.9072265625
"Lalonde Sample",0,54,11,1,0,0,1,0,7812.52197265625
"Lalonde Sample",0,33,5,0,1,0,1,0,0
"Lalonde Sample",0,31,12,0,0,0,0,494.643005371094,0
"Lalonde Sample",0,34,12,1,0,0,0,4087.21411132812,5670.81982421875
"Lalonde Sample",0,50,8,1,0,1,1,5630.0498046875,8997.193359375
"Lalonde Sample",0,31,11,1,0,0,1,7505.212890625,308.335205078125
"Lalonde Sample",0,36,12,0,1,0,0,11491.9501953125,4978.5009765625
"Lalonde Sample",0,20,8,1,0,0,1,0,3644.65502929688
"Lalonde Sample",0,24,12,0,0,1,0,24294.75,665.737426757812
"Lalonde Sample",0,23,12,0,1,0,0,8960.68359375,7078.17822265625
"Lalonde Sample",0,26,13,0,0,0,0,5395.119140625,9766.2001953125
"Lalonde Sample",0,28,11,0,0,0,1,3200.912109375,7645.05517578125
"Lalonde Sample",0,45,9,1,0,0,1,0,4844.80322265625
"Lalonde Sample",0,23,10,1,0,1,1,9854.1533203125,0
"Lalonde Sample",0,28,11,1,0,0,1,13371.25,0
"Lalonde Sample",0,26,11,1,0,1,1,4184.73193359375,0
"Lalonde Sample",0,22,10,1,0,0,1,2174.955078125,5344.02099609375
"Lalonde Sample",0,27,13,0,0,0,0,474.501800537109,4812.576171875
"Lalonde Sample",0,27,12,0,1,0,0,2677.77099609375,17395.169921875
"Lalonde Sample",0,39,6,1,0,0,1,0,0
"Lalonde Sample",0,25,11,1,0,0,1,0,0
"Lalonde Sample",0,31,11,1,0,0,1,18291.41015625,0
"Lalonde Sample",0,22,12,1,0,0,0,2003.68005371094,439.688110351562
"Lalonde Sample",0,22,10,1,0,0,1,13732.98046875,10770.9599609375
"Lalonde Sample",0,28,10,1,0,0,1,367.823394775391,4858.89501953125
"Lalonde Sample",0,31,11,1,0,0,1,6382.5869140625,0
"Lalonde Sample",0,27,10,1,0,1,1,11280.7099609375,0
"Lalonde Sample",0,28,11,1,0,1,1,5393.89501953125,4974.5859375
"Lalonde Sample",0,26,12,1,0,0,0,0,0
"Lalonde Sample",0,27,12,1,0,0,0,32984.25,10833.33984375
"Lalonde Sample",0,27,12,0,0,0,0,5035.44384765625,0
"Lalonde Sample",0,36,12,1,0,0,0,142.39729309082,0
"Lalonde Sample",0,26,8,1,0,1,1,4084.25805664062,0
"Lalonde Sample",0,23,9,1,0,1,1,19289.849609375,7600.10400390625
"Lalonde Sample",0,23,10,1,0,0,1,0,0
"Lalonde Sample",0,31,12,1,0,0,0,5613.9091796875,0
"Lalonde Sample",0,36,7,1,0,0,1,1606.66198730469,20780.650390625
"Lalonde Sample",0,39,12,1,0,1,0,6608.13720703125,499.257202148438
"Lalonde Sample",0,35,11,1,0,1,1,8720.9052734375,0
"Lalonde Sample",0,21,9,0,0,0,1,1577.1669921875,1740.19897460938
"Lalonde Sample",0,36,11,0,1,0,1,3063.8779296875,1324.5419921875
"Lalonde Sample",0,27,12,0,0,0,0,0,14792.900390625
"Lalonde Sample",0,26,11,1,0,0,1,1174.99096679688,6672.02099609375
"Lalonde Sample",0,28,9,1,0,1,1,9210.447265625,1239.84399414062
"Lalonde Sample",0,33,9,0,1,1,1,0,0
"Lalonde Sample",0,28,11,1,0,1,1,10033.91015625,0
"Lalonde Sample",0,22,11,1,0,0,1,6974.48388671875,3708.71899414062
"Lalonde Sample",0,25,11,1,0,0,1,4284.42919921875,4116.7021484375
"Lalonde Sample",0,25,10,1,0,1,1,0,0
"Lalonde Sample",0,27,11,1,0,0,1,766.298583984375,0
"Lalonde Sample",0,26,8,0,0,1,1,36941.26953125,30247.5
"Lalonde Sample",0,28,12,1,0,1,0,5551.4560546875,12780.01953125
"Lalonde Sample",0,25,10,0,0,0,1,8140.40185546875,3412.955078125
"Lalonde Sample",0,22,10,0,0,0,1,10598.669921875,7094.919921875
"Lalonde Sample",0,23,8,1,0,0,1,0,3746.70092773438
"Lalonde Sample",0,20,12,0,0,0,0,3104.81494140625,12573.9697265625
"Lalonde Sample",0,19,11,1,0,0,1,3285.67993164062,11195.9296875
"Lalonde Sample",0,17,9,0,1,0,1,671.227111816406,4209.5791015625
"Lalonde Sample",0,19,11,1,0,0,1,5160.2587890625,0
"Lalonde Sample",0,18,11,1,0,0,1,4152.60888671875,4164.76708984375
"Lalonde Sample",0,17,10,0,1,0,1,1239.62805175781,5088.98583984375
"Lalonde Sample",0,20,11,1,0,0,1,3248.93701171875,6027.63916015625
"Lalonde Sample",0,18,8,1,0,0,1,0,1568.15002441406
"Lalonde Sample",0,20,10,1,0,0,1,3677.587890625,557.749877929688
"Lalonde Sample",0,18,11,1,0,0,1,2041.36303710938,796.559020996094
"Lalonde Sample",0,19,10,0,1,0,1,2275.36791992188,4335.1591796875
"Lalonde Sample",0,17,8,1,0,0,1,0,7010.44384765625
"Lalonde Sample",0,17,10,0,1,0,1,1734.55895996094,6354.19384765625
"Lalonde Sample",0,18,10,1,0,0,1,2682.125,0
"Lalonde Sample",0,18,10,1,0,0,1,240.106704711914,2891.66796875
"Lalonde Sample",0,19,11,0,1,1,1,308.219207763672,0
"Lalonde Sample",0,18,11,1,0,0,1,8784.2373046875,1824.376953125
"Lalonde Sample",0,19,11,1,0,0,1,1615.90100097656,8823.05859375
"Lalonde Sample",0,19,10,1,0,0,1,963.9970703125,7047.080078125
"Lalonde Sample",0,19,9,0,1,0,1,0,3811.68310546875
"Lalonde Sample",0,18,10,1,0,0,1,1642.36499023438,0
"Lalonde Sample",0,18,10,1,0,0,1,0,9602.439453125
"Lalonde Sample",0,17,11,1,0,0,1,3796.02905273438,0
"Lalonde Sample",0,18,6,0,1,0,1,6142.68115234375,3825.30810546875
"Lalonde Sample",0,19,11,1,0,0,1,2445.58911132812,9772.283203125
"Lalonde Sample",0,18,8,0,1,0,1,0,10798.5595703125
"Lalonde Sample",0,18,11,1,0,0,1,0,4657.27294921875
"Lalonde Sample",0,17,11,1,0,0,1,0,8551.533203125
"Lalonde Sample",0,19,10,1,0,0,1,0,4309.8779296875
"Lalonde Sample",0,19,10,1,0,0,1,0,5286.39599609375
"Lalonde Sample",0,18,9,1,0,0,1,0,12486.169921875
"Lalonde Sample",0,18,10,1,0,0,1,2285.03002929688,3268.93798828125
"Lalonde Sample",0,18,11,1,0,0,1,2292.1708984375,4994.22705078125
"Lalonde Sample",0,18,10,1,0,0,1,273.552490234375,5514.365234375
"Lalonde Sample",0,18,9,0,1,0,1,2684.90991210938,2978.6689453125
"Lalonde Sample",0,18,9,1,0,0,1,0,10877.349609375
"Lalonde Sample",0,18,12,1,0,0,0,1405.51196289062,0
"Lalonde Sample",0,18,9,0,1,0,1,1646.51000976562,1065.67199707031
"Lalonde Sample",0,19,11,1,0,0,1,393.859802246094,2481.51806640625
"Lalonde Sample",0,18,7,0,1,1,1,2672.20190429688,6330.88818359375
"Lalonde Sample",0,19,11,0,0,0,1,823.25439453125,2649.59912109375
"Lalonde Sample",0,18,8,0,1,0,1,2483.85205078125,11135.5302734375
"Lalonde Sample",0,17,8,1,0,0,1,1178.21899414062,14380.169921875
"Lalonde Sample",0,18,10,1,0,0,1,0,202.284698486328
"Lalonde Sample",0,17,10,1,0,0,1,1726.43896484375,11061.6201171875
"Lalonde Sample",0,17,10,1,0,0,1,664.568969726562,0
"Lalonde Sample",0,20,10,1,0,0,1,690.192016601562,10864.8798828125
"Lalonde Sample",0,18,10,1,0,0,1,1428.14404296875,11602.9404296875
"Lalonde Sample",0,19,11,1,0,0,1,705.196411132812,0
"Lalonde Sample",0,17,10,1,0,0,1,0,2657.705078125
"Lalonde Sample",0,18,7,1,0,0,1,0,4132.5771484375
"Lalonde Sample",0,18,11,1,0,0,1,0,11303.1396484375
"Lalonde Sample",0,20,9,1,0,0,1,2483.85205078125,0
"Lalonde Sample",0,19,10,0,1,0,1,0,0
"Lalonde Sample",0,18,9,1,0,0,1,0,0
"Lalonde Sample",0,17,10,1,0,0,1,0,0
"Lalonde Sample",0,17,11,1,0,0,1,1156.79699707031,6365.03076171875
"Lalonde Sample",0,17,10,1,0,0,1,0,2189.42602539062
"Lalonde Sample",0,18,9,1,0,0,1,490.465606689453,3480.84692382812
"Lalonde Sample",0,19,11,1,0,0,1,0,0
"Lalonde Sample",0,17,8,0,0,0,1,0,10210.990234375
"Lalonde Sample",0,18,10,1,0,0,1,0,11048.080078125
"Lalonde Sample",0,18,9,1,0,0,1,0,0
"Lalonde Sample",0,17,9,1,0,0,1,2595.26708984375,0
"Lalonde Sample",0,17,8,1,0,0,1,0,8993.865234375
"Lalonde Sample",0,17,8,1,0,0,1,2036.7900390625,0
"Lalonde Sample",0,19,9,0,1,0,1,2750.84106445312,15581.4404296875
"Lalonde Sample",0,17,9,1,0,0,1,620.962707519531,18085.73046875
"Lalonde Sample",0,19,10,1,0,0,1,1428.14404296875,4687.93701171875
"Lalonde Sample",0,19,6,0,1,0,1,0,5071.80078125
"Lalonde Sample",0,20,11,1,0,0,1,1633.20202636719,1310.72705078125
"Lalonde Sample",0,19,10,0,0,0,1,0,3194.01000976562
"Lalonde Sample",0,17,11,0,0,0,1,0,0
"Lalonde Sample",0,18,9,0,0,0,1,559.596008300781,7300.498046875
"Lalonde Sample",0,20,11,1,0,0,1,7666.875,7659.2177734375
"Lalonde Sample",0,20,10,1,0,0,1,2856.287109375,18347.259765625
"Lalonde Sample",0,20,9,1,0,0,1,0,5193.0888671875
"Lalonde Sample",0,19,9,1,0,0,1,2642.06689453125,2652.625
"Lalonde Sample",0,18,10,1,0,0,1,2456.99389648438,13674.75
"Lalonde Sample",0,19,11,1,0,0,1,4503.06396484375,0
"Lalonde Sample",0,17,9,1,0,0,1,0,0
"Lalonde Sample",0,18,9,1,0,0,1,1413.86303710938,3475.52001953125
"Lalonde Sample",0,17,11,1,0,0,1,165.207702636719,4251.126953125
"Lalonde Sample",0,17,10,1,0,0,1,0,275.566101074219
"Lalonde Sample",0,19,10,1,0,0,1,604.153869628906,0
"Lalonde Sample",0,17,10,0,1,0,1,1168.90197753906,11306.26953125
"Lalonde Sample",0,20,9,1,0,0,1,9691.033203125,8562.6025390625
"Lalonde Sample",0,17,9,1,0,0,1,0,3590.70190429688
"Lalonde Sample",0,19,11,1,0,0,1,0,0
"Lalonde Sample",0,17,10,0,0,0,1,2465.61303710938,4211.662109375
"Lalonde Sample",0,19,10,1,0,1,1,0,12797.669921875
"Lalonde Sample",0,20,9,1,0,0,1,0,2035.91394042969
"Lalonde Sample",0,18,11,1,0,0,1,1170.32702636719,604.228698730469
"Lalonde Sample",0,18,10,0,1,1,1,1922.625,4768.35400390625
"Lalonde Sample",0,18,9,1,0,0,1,0,2389.67895507812
"Lalonde Sample",0,18,11,1,0,0,1,0,0
"Lalonde Sample",0,20,10,1,0,0,1,2749.97705078125,6867.7412109375
"Lalonde Sample",0,17,10,0,1,0,1,0,8469.275390625
"Lalonde Sample",0,19,11,1,0,0,1,0,0
"Lalonde Sample",0,19,9,1,0,0,1,1537.92895507812,4188.73583984375
"Lalonde Sample",0,17,10,1,0,0,1,0,1143.38696289062
"Lalonde Sample",0,20,11,1,0,0,1,8012.0849609375,18155.830078125
"Lalonde Sample",0,17,8,1,0,0,1,768.810180664062,3020.94799804688
"Lalonde Sample",0,18,8,0,0,0,1,1345.90905761719,1725.59204101562
"Lalonde Sample",0,20,10,1,0,0,1,825.230102539062,0
"Lalonde Sample",0,17,9,0,1,0,1,0,5114.81396484375
"Lalonde Sample",0,17,9,1,0,0,1,1206.44104003906,0
"Lalonde Sample",0,19,11,1,0,0,1,0,0
"Lalonde Sample",0,18,10,1,0,0,1,0,781.224304199219
